Domain Code,Domain,Area Code (FAO),Area,Indicator Code,Indicator,Sex Code,Sex,Year Code,Year,Source Code,Source,Unit,Value
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","97.468"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","646.503"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","554.251"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","92.252"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","531.321"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","443.01"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","88.311"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","543.458"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","452.52"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","90.939"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","560.113"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","461.219"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","98.894"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","590.53"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","489.063"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","101.467"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","607.664"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","516.184"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","91.48"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","444.808"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","372.172"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","72.636"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","453.379"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","379.976"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","73.403"
"OER","Employment Indicators: Rural","126","Lithuania","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","536.839"
"OER","Employment Indicators: Rural","126","Lithuania","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","460.588"
"OER","Employment Indicators: Rural","126","Lithuania","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","76.25"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","49.751"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","45.027"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","4.703"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","48.435"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","44.002"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","4.332"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","83.316"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","74.89"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","8.235"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","121.463"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","108.724"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","12.268"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","122.985"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","110.193"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","12.589"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","119.519"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","106.425"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","12.575"
"OER","Employment Indicators: Rural","256","Luxembourg","21116","Employment by status of employment, workers not classified, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","0.518"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","129.874"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","116.079"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","13.47"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","110.642"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","99.318"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","10.904"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","107.912"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","97.103"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","10.485"
"OER","Employment Indicators: Rural","256","Luxembourg","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","109.099"
"OER","Employment Indicators: Rural","256","Luxembourg","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","97.712"
"OER","Employment Indicators: Rural","256","Luxembourg","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","10.964"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","11.378"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","9.323"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","2.055"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","11.858"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","9.687"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","2.171"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","11.615"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","9.893"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1.722"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","12.421"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","10.881"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1.54"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","12.657"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","10.83"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1.827"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","12.693"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","10.847"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1.846"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","13.372"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","11.299"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","2.073"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","6.97"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","5.304"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1.667"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","7.058"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","5.515"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1.544"
"OER","Employment Indicators: Rural","134","Malta","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","7.467"
"OER","Employment Indicators: Rural","134","Malta","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","5.363"
"OER","Employment Indicators: Rural","134","Malta","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","2.104"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","170.846"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","137.754"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","33.091"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","169.354"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","137.765"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","31.588"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1224.17"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","1005.016"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","219.154"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1218.316"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","990.13"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","228.186"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1200.825"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","967.189"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","233.635"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1202.539"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","960.03"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","242.509"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","844.526"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","672.195"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","172.332"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","846.725"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","675.548"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","171.177"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","912.566"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","729.343"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","183.224"
"OER","Employment Indicators: Rural","150","Netherlands","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","930.442"
"OER","Employment Indicators: Rural","150","Netherlands","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","748.412"
"OER","Employment Indicators: Rural","150","Netherlands","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","182.03"
"OER","Employment Indicators: Rural","154","North Macedonia","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","229.356"
"OER","Employment Indicators: Rural","154","North Macedonia","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","138.897"
"OER","Employment Indicators: Rural","154","North Macedonia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","90.459"
"OER","Employment Indicators: Rural","154","North Macedonia","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","233.878"
"OER","Employment Indicators: Rural","154","North Macedonia","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","154.03"
"OER","Employment Indicators: Rural","154","North Macedonia","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","79.848"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","1311.708"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","1200.327"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","111.382"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","1320.068"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","1217.116"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","102.646"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","986.572"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","902.736"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","83.693"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","1004.014"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","919.679"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","83.94"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1005.971"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","918.25"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","87.291"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","1014.338"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","933.122"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","80.851"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1011.429"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","932.908"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","78.491"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1033.442"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","959.2"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","74.104"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1075.478"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","997.868"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","77.331"
"OER","Employment Indicators: Rural","162","Norway","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1087.426"
"OER","Employment Indicators: Rural","162","Norway","21108","Employment by status of employment, employees, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","1010.688"
"OER","Employment Indicators: Rural","162","Norway","21109","Employment by status of employment, self-employed, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","76.39"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","6842.038"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","4719.678"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2010","2010","3023","Labour force survey","1000 persons","2122.361"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","6736.524"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","4670.908"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2011","2011","3023","Labour force survey","1000 persons","2065.616"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","6211.092"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","4155.426"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2012","2012","3023","Labour force survey","1000 persons","2055.666"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","6210.943"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","4210.502"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2013","2013","3023","Labour force survey","1000 persons","2000.441"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","6319.172"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","4351.732"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2014","2014","3023","Labour force survey","1000 persons","1967.44"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","6385.252"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","4366.292"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2015","2015","3023","Labour force survey","1000 persons","2018.961"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","6456.83"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","4544.026"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2016","2016","3023","Labour force survey","1000 persons","1912.804"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","6596.523"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","4727.656"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2017","2017","3023","Labour force survey","1000 persons","1868.867"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","6579.385"
"OER","Employment Indicators: Rural","173","Poland","21108","Employment by status of employment, employees, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","4734.355"
"OER","Employment Indicators: Rural","173","Poland","21109","Employment by status of employment, self-employed, rural areas","13","Total","2018","2018","3023","Labour force survey","1000 persons","1845.029"
"OER","Employment Indicators: Rural","173","Poland","21098","Employment by status of employment, total, rural areas","13","Total","2019","2019","3023","Labour force survey","1000 persons","5873.632"
