Domain Code,Domain,Area Code (FAO),Area,Element Code,Element,Item Code,Item,Year Code,Year,Unit,Value
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1696","Wood pellets and other agglomerates","2015","2015","tonnes","45000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1696","Wood pellets and other agglomerates","2016","2016","tonnes","45000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1696","Wood pellets and other agglomerates","2017","2017","tonnes","45000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1696","Wood pellets and other agglomerates","2018","2018","tonnes","45000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1696","Wood pellets and other agglomerates","2019","2019","tonnes","63000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2010","2010","m3","93576"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2011","2011","m3","78337"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2012","2012","m3","78337"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2013","2013","m3","78330"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2014","2014","m3","78330"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2015","2015","m3","78330"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2016","2016","m3","78330"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2017","2017","m3","78330"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2018","2018","m3","78330"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1872","Sawnwood","2019","2019","m3","78330"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2010","2010","m3","482529"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2011","2011","m3","514034"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2012","2012","m3","522038"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2013","2013","m3","333000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2014","2014","m3","323000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2015","2015","m3","323000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2016","2016","m3","370000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2017","2017","m3","390000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2018","2018","m3","330000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1873","Wood-based panels","2019","2019","m3","381500"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2010","2010","m3","285070"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2011","2011","m3","307468"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2012","2012","m3","307468"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2013","2013","m3","130000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2014","2014","m3","120000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2015","2015","m3","120000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2016","2016","m3","160000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2017","2017","m3","180000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2018","2018","m3","120000"
"FO","Forestry Production and Trade","256","Luxembourg","5516","Production","1874","Fibreboard","2019","2019","m3","140000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2010","2010","tonnes","81222"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2011","2011","tonnes","88639"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2012","2012","tonnes","88639"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2013","2013","tonnes","90000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2014","2014","tonnes","100000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2015","2015","tonnes","100000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2016","2016","tonnes","77000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2017","2017","tonnes","75000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2018","2018","tonnes","80000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1879","Total fibre furnish","2019","2019","tonnes","95000"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1878","Pulp for paper","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1875","Wood pulp","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2010","2010","tonnes","999"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1876","Paper and paperboard","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2042","Graphic papers","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2010","2010","tonnes","999"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","1860","Paper and paperboard, excluding newsprint","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","256","Luxembourg","5510","Production","2043","Packaging paper and paperboard","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1861","Roundwood","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1864","Wood fuel","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1865","Industrial roundwood","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1868","Sawlogs and veneer logs","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","2038","Pulpwood, round and split, all species (production)","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1871","Other industrial roundwood","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1695","Wood chips, particles and residues","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1696","Wood pellets and other agglomerates","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1872","Sawnwood","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1873","Wood-based panels","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2010","2010","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2011","2011","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2012","2012","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2013","2013","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2014","2014","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2015","2015","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2016","2016","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2017","2017","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2018","2018","m3","0"
"FO","Forestry Production and Trade","134","Malta","5516","Production","1874","Fibreboard","2019","2019","m3","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2010","2010","tonnes","12732"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2011","2011","tonnes","19032"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2012","2012","tonnes","19303"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2013","2013","tonnes","17555"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2014","2014","tonnes","20000"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2015","2015","tonnes","19000"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2016","2016","tonnes","19000"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2017","2017","tonnes","20450"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2018","2018","tonnes","18200"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1879","Total fibre furnish","2019","2019","tonnes","17000"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1878","Pulp for paper","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2015","2015","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2016","2016","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2017","2017","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2018","2018","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1875","Wood pulp","2019","2019","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2010","2010","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2011","2011","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2012","2012","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2013","2013","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2014","2014","tonnes","0"
"FO","Forestry Production and Trade","134","Malta","5510","Production","1859","Wood pulp, excluding mechanical wood pulp","2015","2015","tonnes","0"
